state_initial,state,date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,grade,nyt_cases,nyt_deaths,state_avg_income ,state_pop,state_pop_mil,positiveIncrease_per_mil,negativeIncrease_per_mil,totalTestResultsIncrease_per_mil,deathIncrease_per_mil,hospitalizedIncrease_per_mil
SC,South Carolina,2020-05-04,6626.0,57562.0,,,1110.0,,,,,3622.0,B,2020-05-03 15:30:00,2020-05-03T15:30:00Z,275.0,1110.0,,,,,,,0,0,64188,0,64188,0,0,,6757.0,283.0,28857.12023,5084127,5.0841,0.0,0.0,0.0,0.0,0.0
SC,South Carolina,2020-05-05,6757.0,61014.0,,,1110.0,,,,,3622.0,B,2020-05-04 16:35:00,2020-05-04T16:35:00Z,283.0,1110.0,,,,,,,131,3452,67771,3583,67771,8,0,,6841.0,296.0,28857.12023,5084127,5.0841,25.7665,678.976,704.7424,1.5735,0.0
SC,South Carolina,2020-05-06,6936.0,70546.0,,,1152.0,,,,,3816.0,B,2020-05-06 16:20:00,2020-05-06T16:20:00Z,305.0,1152.0,,,,,,,179,9532,77482,9711,77482,22,42,,6936.0,305.0,28857.12023,5084127,5.0841,35.2076,1874.8548,1910.0624,4.3272,8.261
SC,South Carolina,2020-05-07,6936.0,70546.0,,,1152.0,,,,,3816.0,B,2020-05-06 16:20:00,2020-05-06T16:20:00Z,305.0,1152.0,,,,,,,0,0,77482,0,77482,0,0,,7142.0,316.0,28857.12023,5084127,5.0841,0.0,0.0,0.0,0.0,0.0
SC,South Carolina,2020-05-08,7142.0,66300.0,,,1152.0,,,,,3816.0,B,2020-05-07 16:13:00,2020-05-07T16:13:00Z,316.0,1152.0,,,,,,,206,-4246,73442,-4040,73442,11,0,,7367.0,320.0,28857.12023,5084127,5.0841,40.5183,-835.1483,-794.63,2.1636,0.0
SC,South Carolina,2020-05-09,7531.0,73432.0,,,1252.0,,,,,4120.0,B,2020-05-08 16:30:00,2020-05-08T16:30:00Z,330.0,1252.0,,,,,,,389,7132,80963,7521,80963,14,100,,7531.0,330.0,28857.12023,5084127,5.0841,76.5126,1402.7974,1479.31,2.7537,19.6691
SC,South Carolina,2020-05-10,7653.0,76804.0,,,1252.0,,,,,4120.0,B,2020-05-10 16:30:00,2020-05-10T16:30:00Z,331.0,1252.0,,,,,,,122,3372,84457,3494,84457,1,0,,7653.0,331.0,28857.12023,5084127,5.0841,23.9963,663.2407,687.237,0.1967,0.0
SC,South Carolina,2020-05-11,7653.0,76804.0,,,1252.0,,,,,4120.0,B,2020-05-10 16:30:00,2020-05-10T16:30:00Z,331.0,1252.0,,,,,,,0,0,84457,0,84457,0,0,,7792.0,346.0,28857.12023,5084127,5.0841,0.0,0.0,0.0,0.0,0.0
SC,South Carolina,2020-05-12,7927.0,85213.0,,,1338.0,,,,,6817.0,A,2020-05-12 16:14:00,2020-05-12T16:14:00Z,355.0,1338.0,,,,,355.0,,274,8409,93140,8683,93140,24,86,,7927.0,355.0,28857.12023,5084127,5.0841,53.8932,1653.9713,1707.8645,4.7206,16.9154
SC,South Carolina,2020-05-13,7927.0,85213.0,,,1338.0,,,,,6817.0,A,2020-05-12 16:14:00,2020-05-12T16:14:00Z,355.0,1338.0,,,,,355.0,,0,0,93140,0,93140,0,0,,8030.0,362.0,28857.12023,5084127,5.0841,0.0,0.0,0.0,0.0,0.0
SC,South Carolina,2020-05-14,8189.0,94346.0,,,1338.0,,,,,4914.0,A,2020-05-14 15:34:00,2020-05-14T15:34:00Z,371.0,1338.0,,,,,371.0,,262,9133,102535,9395,102535,16,0,,8189.0,371.0,28857.12023,5084127,5.0841,51.5329,1796.3753,1847.9082,3.147,0.0
SC,South Carolina,2020-05-15,8407.0,101209.0,,,1421.0,,,,,5076.0,A,2020-05-15 16:00:00,2020-05-15T16:00:00Z,380.0,1421.0,,,,,380.0,,218,6863,109616,7081,109616,9,83,,8407.0,380.0,28857.12023,5084127,5.0841,42.8786,1349.8876,1392.7662,1.7702,16.3253
SC,South Carolina,2020-05-16,8407.0,101209.0,,,1421.0,,,,,5076.0,A,2020-05-15 16:00:00,2020-05-15T16:00:00Z,380.0,1421.0,,,,,380.0,,0,0,109616,0,109616,0,0,,8661.0,380.0,28857.12023,5084127,5.0841,0.0,0.0,0.0,0.0,0.0
SC,South Carolina,2020-05-17,8816.0,111670.0,,,1421.0,,,,,5076.0,A,2020-05-16 17:25:00,2020-05-16T17:25:00Z,380.0,1421.0,120331.0,,,,380.0,,409,10461,120486,10870,120486,0,0,,8816.0,385.0,28857.12023,5084127,5.0841,80.4465,2057.5804,2138.0268,0.0,0.0
SC,South Carolina,2020-05-18,8942.0,122617.0,,,1421.0,,,,,5076.0,A,2020-05-18 16:15:00,2020-05-18T16:15:00Z,391.0,1421.0,,,,8942.0,391.0,,126,10947,131559,11073,131559,11,0,,8942.0,391.0,28857.12023,5084127,5.0841,24.783,2153.172,2177.955,2.1636,0.0
SC,South Carolina,2020-05-19,9056.0,126007.0,,,1444.0,,,,,5451.0,A,2020-05-19 16:00:00,2020-05-19T16:00:00Z,399.0,1444.0,,,,9056.0,399.0,,114,3390,135063,3504,135063,8,23,,9056.0,399.0,28857.12023,5084127,5.0841,22.4227,666.7811,689.2039,1.5735,4.5239
SC,South Carolina,2020-05-20,9056.0,126007.0,,,1444.0,,,,,5451.0,A+,2020-05-19 16:00:00,2020-05-19T16:00:00Z,399.0,1444.0,,,,9056.0,399.0,,0,0,135063,0,135063,0,0,,9175.0,407.0,28857.12023,5084127,5.0841,0.0,0.0,0.0,0.0,0.0
SC,South Carolina,2020-05-21,9175.0,129063.0,,414.0,1444.0,,,,,5451.0,A+,2020-05-20 17:55:00,2020-05-20T17:55:00Z,407.0,1444.0,,,,9175.0,407.0,,119,3056,138238,3175,138238,8,0,,9379.0,416.0,28857.12023,5084127,5.0841,23.4062,601.0865,624.4927,1.5735,0.0
SC,South Carolina,2020-05-22,9638.0,140385.0,,429.0,1534.0,,,,,5743.0,A+,2020-05-22 16:00:00,2020-05-22T16:00:00Z,419.0,1534.0,154746.0,14361.0,140385.0,9638.0,419.0,,463,11322,150023,11785,150023,12,90,,9638.0,419.0,28857.12023,5084127,5.0841,91.0677,2226.931,2317.9987,2.3603,17.7022
SC,South Carolina,2020-05-23,9895.0,149015.0,,430.0,1534.0,,,,,5743.0,A+,2020-05-23 15:31:00,2020-05-23T15:31:00Z,425.0,1534.0,163818.0,14803.0,149015.0,9895.0,425.0,,257,8630,158910,8887,158910,6,0,,9895.0,425.0,28857.12023,5084127,5.0841,50.5495,1697.4399,1747.9894,1.1801,0.0
SC,South Carolina,2020-05-24,10096.0,153851.0,,461.0,1534.0,,,,,5743.0,A+,2020-05-24 15:33:00,2020-05-24T15:33:00Z,435.0,1534.0,168908.0,15057.0,153851.0,10096.0,435.0,,201,4836,163947,5037,163947,10,0,,10096.0,435.0,28857.12023,5084127,5.0841,39.5348,951.1958,990.7306,1.9669,0.0
SC,South Carolina,2020-05-25,10178.0,155842.0,,407.0,1534.0,,,,,6063.0,A+,2020-05-25 15:30:00,2020-05-25T15:30:00Z,440.0,1534.0,171034.0,15192.0,155842.0,10178.0,440.0,,82,1991,166020,2073,166020,5,0,,10178.0,440.0,28857.12023,5084127,5.0841,16.1286,391.611,407.7396,0.9835,0.0
SC,South Carolina,2020-05-26,10416.0,162318.0,,433.0,1618.0,,,,,6102.0,A+,2020-05-26 16:18:00,2020-05-26T16:18:00Z,446.0,1618.0,178119.0,15801.0,162318.0,10416.0,446.0,,238,6476,172734,6714,172734,6,84,,10416.0,446.0,28857.12023,5084127,5.0841,46.8124,1273.7683,1320.5807,1.1801,16.522
SC,South Carolina,2020-05-27,10623.0,165060.0,,398.0,1618.0,,,,,6102.0,A,2020-05-26 16:02:00,2020-05-26T16:02:00Z,466.0,1618.0,181154.0,16094.0,165060.0,10623.0,466.0,,207,2742,175683,2949,175683,20,0,,10623.0,466.0,28857.12023,5084127,5.0841,40.715,539.3256,580.0406,3.9338,0.0
SC,South Carolina,2020-05-28,10788.0,171461.0,,397.0,1618.0,,,,,6102.0,A,2020-05-27 16:00:00,2020-05-27T16:00:00Z,470.0,1618.0,187788.0,16327.0,171461.0,10788.0,470.0,,165,6401,182249,6566,182249,4,0,,10788.0,470.0,28857.12023,5084127,5.0841,32.4539,1259.0165,1291.4705,0.7868,0.0
SC,South Carolina,2020-05-29,11131.0,177126.0,,399.0,1634.0,,,,,6459.0,A,2020-05-29 15:30:00,2020-05-29T15:30:00Z,483.0,1634.0,194047.0,16921.0,177126.0,11131.0,483.0,,343,5665,188257,6008,188257,13,16,,11131.0,483.0,28857.12023,5084127,5.0841,67.4649,1114.2523,1181.7171,2.557,3.147
SC,South Carolina,2020-05-30,11394.0,178125.0,,387.0,1634.0,,,,,6459.0,A,2020-05-29 15:30:00,2020-05-29T15:30:00Z,487.0,1634.0,199735.0,21610.0,178125.0,11394.0,487.0,,263,999,189519,1262,189519,4,0,,11394.0,487.0,28857.12023,5084127,5.0841,51.7296,196.4939,248.2235,0.7868,0.0
SC,South Carolina,2020-05-31,11861.0,188355.0,,402.0,1634.0,,,,,6459.0,A,2020-05-31 16:00:00,2020-05-31T16:00:00Z,494.0,1634.0,206247.0,17892.0,188355.0,11861.0,494.0,,467,10230,200216,10697,200216,7,0,,11861.0,494.0,28857.12023,5084127,5.0841,91.8545,2012.1449,2103.9994,1.3768,0.0
SC,South Carolina,2020-06-01,12148.0,192540.0,,450.0,1634.0,,,,,6459.0,A,2020-06-01 15:10:00,2020-06-01T15:10:00Z,500.0,1634.0,210826.0,18286.0,192540.0,12148.0,500.0,,287,4185,204688,4472,204688,6,0,,12148.0,500.0,28857.12023,5084127,5.0841,56.4502,823.1502,879.6004,1.1801,0.0
SC,South Carolina,2020-06-02,12415.0,206362.0,,425.0,1789.0,,,,,6976.0,A,2020-06-02 16:00:00,2020-06-02T16:00:00Z,501.0,1789.0,225047.0,18685.0,206362.0,12415.0,501.0,,267,13822,218777,14089,218777,1,155,,12415.0,501.0,28857.12023,5084127,5.0841,52.5164,2718.6575,2771.1739,0.1967,30.487
SC,South Carolina,2020-06-03,12651.0,210274.0,,433.0,1789.0,,,,,6976.0,A+,2020-06-03 15:45:00,2020-06-03T15:45:00Z,518.0,1789.0,230687.0,20413.0,210274.0,12651.0,518.0,,236,3912,222925,4148,222925,17,0,,12651.0,518.0,28857.12023,5084127,5.0841,46.419,769.4536,815.8726,3.3437,0.0
SC,South Carolina,2020-06-04,13005.0,217846.0,,453.0,1789.0,,,,,6976.0,A+,2020-06-04 15:15:00,2020-06-04T15:15:00Z,525.0,1789.0,238808.0,20962.0,217846.0,13005.0,525.0,,354,7572,230851,7926,230851,7,0,,13005.0,525.0,28857.12023,5084127,5.0841,69.6285,1489.3412,1558.9697,1.3768,0.0
SC,South Carolina,2020-06-05,13453.0,217846.0,,453.0,1814.0,,,,,7347.0,A+,2020-06-05 00:00:00,2020-06-05T00:00:00Z,538.0,1814.0,238808.0,20962.0,217846.0,13453.0,538.0,,448,0,231299,448,231299,13,25,,13453.0,538.0,28857.12023,5084127,5.0841,88.1174,0.0,88.1174,2.557,4.9173
SC,South Carolina,2020-06-06,13916.0,218828.0,,453.0,1814.0,,,,,7347.0,A+,2020-06-05 00:00:00,2020-06-05T00:00:00Z,545.0,1814.0,241088.0,22260.0,218828.0,13916.0,545.0,,463,982,232744,1445,232744,7,0,,13916.0,545.0,28857.12023,5084127,5.0841,91.0677,193.1502,284.2179,1.3768,0.0
SC,South Carolina,2020-06-07,14286.0,223573.0,,477.0,1814.0,,,,,7347.0,A+,2020-06-07 13:30:00,2020-06-07T13:30:00Z,546.0,1814.0,246331.0,22758.0,223573.0,14286.0,546.0,,370,4745,237859,5115,237859,1,0,,14286.0,546.0,28857.12023,5084127,5.0841,72.7755,933.2969,1006.0724,0.1967,0.0
SC,South Carolina,2020-06-08,14800.0,229861.0,,507.0,1814.0,,,,,7347.0,A+,2020-06-08 15:45:00,2020-06-08T15:45:00Z,557.0,1814.0,253262.0,23401.0,229861.0,14800.0,557.0,,514,6288,244661,6802,244661,11,0,,14800.0,557.0,28857.12023,5084127,5.0841,101.099,1236.7905,1337.8895,2.1636,0.0
SC,South Carolina,2020-06-09,15228.0,232754.0,,541.0,1898.0,,,,,7928.0,A+,2020-06-09 16:20:00,2020-06-09T16:20:00Z,568.0,1898.0,256710.0,23956.0,232754.0,15228.0,568.0,,428,2893,247982,3321,247982,11,84,,15228.0,568.0,28857.12023,5084127,5.0841,84.1836,569.0259,653.2095,2.1636,16.522
SC,South Carolina,2020-06-10,15759.0,236773.0,,513.0,1898.0,,,,,7928.0,A+,2020-06-10 16:15:00,2020-06-10T16:15:00Z,575.0,1898.0,261377.0,24604.0,236773.0,15759.0,575.0,,531,4019,252532,4550,252532,7,0,,15759.0,575.0,28857.12023,5084127,5.0841,104.4427,790.4995,894.9422,1.3768,0.0
SC,South Carolina,2020-06-11,16441.0,213616.0,,494.0,1898.0,,,,,7928.0,A+,2020-06-11 16:00:00,2020-06-11T16:00:00Z,588.0,1898.0,236456.0,22760.0,213616.0,16441.0,588.0,,682,-23157,230057,-22475,230057,13,0,,16441.0,588.0,28857.12023,5084127,5.0841,134.143,-4554.7643,-4420.6213,2.557,0.0
SC,South Carolina,2020-06-12,17170.0,218889.0,,512.0,1988.0,,,,,8682.0,A+,2020-06-12 16:00:00,2020-06-12T16:00:00Z,593.0,1988.0,242543.0,23654.0,218889.0,17170.0,593.0,,729,5273,236059,6002,236059,5,90,,17170.0,593.0,28857.12023,5084127,5.0841,143.3874,1037.1495,1180.537,0.9835,17.7022
SC,South Carolina,2020-06-13,17955.0,223951.0,,523.0,1988.0,,,,,8682.0,A+,2020-06-13 15:00:00,2020-06-13T15:00:00Z,599.0,1988.0,248562.0,24611.0,223951.0,17955.0,599.0,,785,5062,241906,5847,241906,6,0,,17955.0,599.0,28857.12023,5084127,5.0841,154.4021,995.6478,1150.0499,1.1801,0.0
SC,South Carolina,2020-06-14,18795.0,229541.0,,521.0,1988.0,,,,,8682.0,A+,2020-06-14 15:00:00,2020-06-14T15:00:00Z,600.0,1988.0,255096.0,25555.0,229541.0,18795.0,600.0,,840,5590,248336,6430,248336,1,0,,18796.0,600.0,28857.12023,5084127,5.0841,165.2201,1099.5005,1264.7206,0.1967,0.0
SC,South Carolina,2020-06-15,19378.0,236179.0,,536.0,1988.0,,,,,8682.0,A+,2020-06-15 16:00:00,2020-06-15T16:00:00Z,602.0,1988.0,262473.0,26294.0,236179.0,19378.0,602.0,,583,6638,255557,7221,255557,2,0,,19381.0,602.0,28857.12023,5084127,5.0841,114.6706,1305.6322,1420.3028,0.3934,0.0
SC,South Carolina,2020-06-16,19990.0,247689.0,,571.0,2055.0,,,,,9734.0,A,2020-06-15 23:59:00,2020-06-15T23:59:00Z,607.0,2055.0,267679.0,27086.0,240593.0,19990.0,607.0,,612,11510,267679,12122,267679,5,67,,19995.0,607.0,28857.12023,5084127,5.0841,120.3746,2263.9088,2384.2835,0.9835,13.1783
SC,South Carolina,2020-06-17,20556.0,252198.0,,607.0,2055.0,,,,,9734.0,A,2020-06-16 23:59:00,2020-06-16T23:59:00Z,617.0,2055.0,272749.0,27792.0,244957.0,20551.0,617.0,0.0,566,4509,272754,5075,272754,10,0,,20556.0,617.0,28857.12023,5084127,5.0841,111.3269,886.8779,998.2048,1.9669,0.0
SC,South Carolina,2020-06-18,21548.0,258975.0,,626.0,2055.0,,,,,9734.0,A,2020-06-17 23:59:00,2020-06-17T23:59:00Z,621.0,2055.0,280523.0,28983.0,251540.0,21533.0,621.0,0.0,992,6777,280523,7769,280523,4,0,,21548.0,621.0,28857.12023,5084127,5.0841,195.1171,1332.9722,1528.0893,0.7868,0.0
SC,South Carolina,2020-06-19,22631.0,265669.0,,660.0,2294.0,,,,,10790.0,A,2020-06-19 16:00:00,2020-06-19T16:00:00Z,639.0,2294.0,288277.0,30232.0,258045.0,22608.0,639.0,0.0,1083,6694,288300,7777,288300,18,239,,22631.0,639.0,28857.12023,5084127,5.0841,213.0159,1316.6469,1529.6628,3.5404,47.0091
SC,South Carolina,2020-06-20,23786.0,272463.0,,673.0,2294.0,,,,,10790.0,A,2020-06-19 11:59:00,2020-06-19T11:59:00Z,644.0,2294.0,296219.0,31553.0,264666.0,23756.0,644.0,0.0,1155,6794,296249,7949,296249,5,0,,23786.0,644.0,28857.12023,5084127,5.0841,227.1776,1336.3159,1563.4936,0.9835,0.0
SC,South Carolina,2020-06-21,24693.0,277974.0,,692.0,2294.0,,,,,10790.0,A,2020-06-20 11:59:00,2020-06-20T11:59:00Z,653.0,2294.0,302635.0,32592.0,270043.0,24661.0,653.0,0.0,907,5511,302667,6418,302667,9,0,,24693.0,653.0,28857.12023,5084127,5.0841,178.3984,1083.9619,1262.3603,1.7702,0.0
SC,South Carolina,2020-06-22,25701.0,278179.0,,731.0,2294.0,,,,,10790.0,A,2020-06-21 23:59:00,2020-06-21T23:59:00Z,659.0,2294.0,311953.0,33774.0,278179.0,25666.0,659.0,0.0,1008,205,303880,1213,303880,6,0,,25701.0,659.0,28857.12023,5084127,5.0841,198.2641,40.3216,238.5857,1.1801,0.0
SC,South Carolina,2020-06-23,26613.0,282638.0,,824.0,2377.0,,,,,12317.0,A,2020-06-22 23:59:00,2020-06-22T23:59:00Z,673.0,2377.0,317438.0,34800.0,282638.0,26572.0,673.0,0.0,912,4459,309251,5371,309251,14,83,,26613.0,673.0,28857.12023,5084127,5.0841,179.3818,877.0434,1056.4252,2.7537,16.3253
SC,South Carolina,2020-06-24,27897.0,290311.0,,832.0,2377.0,,,,,12317.0,A,2020-06-24 00:00:00,2020-06-24T00:00:00Z,683.0,2377.0,326631.0,36320.0,290311.0,27842.0,683.0,0.0,1284,7673,318208,8957,318208,10,0,,27897.0,683.0,28857.12023,5084127,5.0841,252.5507,1509.207,1761.7577,1.9669,0.0
SC,South Carolina,2020-06-25,29022.0,304336.0,,881.0,2377.0,,,,,12317.0,A,2020-06-24 23:59:00,2020-06-24T23:59:00Z,693.0,2377.0,334198.0,37673.0,296525.0,28962.0,691.0,2.0,1125,14025,333358,15150,333358,10,0,,29022.0,693.0,28857.12023,5084127,5.0841,221.2769,2758.5857,2979.8626,1.9669,0.0
SC,South Carolina,2020-06-26,30335.0,304336.0,,906.0,2622.0,,,,,13456.0,A,2020-06-26 16:43:00,2020-06-26T16:43:00Z,694.0,2622.0,334198.0,37673.0,296525.0,30263.0,692.0,2.0,1313,0,334671,1313,334671,1,245,,30335.0,694.0,28857.12023,5084127,5.0841,258.2548,0.0,258.2548,0.1967,48.1892
SC,South Carolina,2020-06-27,31939.0,319225.0,,908.0,2622.0,,,,,13456.0,A,2020-06-26 23:59:00,2020-06-26T23:59:00Z,711.0,2622.0,351075.0,40970.0,310105.0,31850.0,707.0,4.0,1604,14889,351164,16493,351164,17,0,,31939.0,711.0,28857.12023,5084127,5.0841,315.4917,2928.5264,3244.0181,3.3437,0.0
SC,South Carolina,2020-06-28,33320.0,326482.0,,954.0,2622.0,,,,,13456.0,A,2020-06-27 23:59:00,2020-06-27T23:59:00Z,716.0,2622.0,359703.0,42618.0,317085.0,33221.0,712.0,4.0,1381,7257,359802,8638,359802,5,0,,33320.0,716.0,28857.12023,5084127,5.0841,271.6297,1427.3837,1699.0134,0.9835,0.0
SC,South Carolina,2020-06-29,34644.0,334661.0,,1032.0,2622.0,,,,,13456.0,A,2020-06-28 23:59:00,2020-06-28T23:59:00Z,720.0,2622.0,369207.0,44241.0,324966.0,34546.0,717.0,3.0,1324,8179,369305,9503,369305,4,0,,34644.0,720.0,28857.12023,5084127,5.0841,260.4184,1608.7324,1869.1508,0.7868,0.0
SC,South Carolina,2020-06-30,36399.0,344173.0,,1021.0,2854.0,,,,,15471.0,A,2020-06-29 23:59:00,2020-06-29T23:59:00Z,739.0,2854.0,380470.0,46401.0,334069.0,36297.0,735.0,4.0,1755,9512,380572,11267,380572,19,232,,36399.0,739.0,28857.12023,5084127,5.0841,345.192,1870.921,2216.113,3.7371,45.6322
SC,South Carolina,2020-07-01,37919.0,351953.0,,1160.0,2854.0,,,,,15471.0,A,2020-06-30 23:59:00,2020-06-30T23:59:00Z,766.0,2854.0,389762.0,48441.0,341321.0,37809.0,759.0,7.0,1520,7780,389872,9300,389872,27,0,,37919.0,766.0,28857.12023,5084127,5.0841,298.9697,1530.2529,1829.2226,5.3106,0.0
SC,South Carolina,2020-07-02,39701.0,361700.0,,1125.0,2854.0,,,,,15471.0,A,2020-07-02 14:00:00,2020-07-02T14:00:00Z,784.0,2854.0,401287.0,50746.0,350541.0,39587.0,777.0,7.0,1782,9747,401401,11529,401401,18,0,,39701.0,784.0,28857.12023,5084127,5.0841,350.5027,1917.1433,2267.6459,3.5404,0.0
SC,South Carolina,2020-07-03,41532.0,367500.0,,1148.0,2882.0,,,,,16994.0,A,2020-07-02 23:59:00,2020-07-02T23:59:00Z,793.0,2882.0,408913.0,52487.0,356426.0,41413.0,787.0,6.0,1831,5800,409032,7631,409032,9,28,,41532.0,793.0,28857.12023,5084127,5.0841,360.1405,1140.8055,1500.946,1.7702,5.5073
SC,South Carolina,2020-07-04,43386.0,377307.0,,1190.0,2882.0,,,,,16994.0,A,2020-07-03 23:59:00,2020-07-03T23:59:00Z,813.0,2882.0,420567.0,54851.0,365716.0,43260.0,806.0,7.0,1854,9807,420693,11661,420693,20,0,,43386.0,813.0,28857.12023,5084127,5.0841,364.6644,1928.9447,2293.6091,3.9338,0.0
SC,South Carolina,2020-07-05,44847.0,385962.0,,1251.0,2882.0,,,,,16994.0,A,2020-07-04 23:59:00,2020-07-04T23:59:00Z,820.0,2882.0,430679.0,56567.0,374112.0,44717.0,813.0,7.0,1461,8655,430809,10116,430809,7,0,,44847.0,820.0,28857.12023,5084127,5.0841,287.365,1702.3572,1989.7221,1.3768,0.0
SC,South Carolina,2020-07-06,46380.0,393477.0,,1260.0,2882.0,,,,,16994.0,A,2020-07-05 23:59:00,2020-07-05T23:59:00Z,827.0,2882.0,439724.0,58296.0,381428.0,46247.0,819.0,8.0,1533,7515,439857,9048,439857,7,0,,46380.0,827.0,28857.12023,5084127,5.0841,301.5267,1478.1299,1779.6566,1.3768,0.0
SC,South Carolina,2020-07-07,47352.0,397939.0,,1324.0,3090.0,,,,,19181.0,A,2020-07-06 23:59:00,2020-07-06T23:59:00Z,846.0,3090.0,445153.0,59596.0,385557.0,47214.0,838.0,8.0,972,4462,445291,5434,445291,19,208,,47352.0,846.0,28857.12023,5084127,5.0841,191.1833,877.6335,1068.8167,3.7371,40.9116
SC,South Carolina,2020-07-08,48909.0,404931.0,,1404.0,3090.0,,,,,19181.0,A,2020-07-07 23:59:00,2020-07-07T23:59:00Z,884.0,3090.0,453701.0,61473.0,392228.0,48770.0,876.0,8.0,1557,6992,453840,8549,453840,38,0,,48909.0,884.0,28857.12023,5084127,5.0841,306.2473,1375.2607,1681.508,7.4742,0.0
SC,South Carolina,2020-07-09,50691.0,413074.0,,1433.0,3090.0,,,,,19181.0,A,2020-07-08 23:59:00,2020-07-08T23:59:00Z,905.0,3090.0,463622.0,63683.0,399939.0,50548.0,898.0,7.0,1782,8143,463765,9925,463765,21,0,,50691.0,905.0,28857.12023,5084127,5.0841,350.5027,1601.6516,1952.1542,4.1305,0.0
SC,South Carolina,2020-07-10,52419.0,422816.0,,1438.0,3398.0,,,,,20956.0,A,2020-07-09 23:59:00,2020-07-09T23:59:00Z,929.0,3398.0,475089.0,65868.0,409221.0,52273.0,922.0,7.0,1728,9742,475235,11470,475235,24,308,,52419.0,929.0,28857.12023,5084127,5.0841,339.8814,1916.1598,2256.0412,4.7206,60.5807
SC,South Carolina,2020-07-11,54699.0,433391.0,,1396.0,3398.0,,,,,20956.0,A,2020-07-10 23:59:00,2020-07-10T23:59:00Z,951.0,3398.0,487929.0,68604.0,419325.0,54538.0,940.0,11.0,2280,10575,488090,12855,488090,22,0,,54699.0,951.0,28857.12023,5084127,5.0841,448.4546,2080.0031,2528.4577,4.3272,0.0
SC,South Carolina,2020-07-12,56648.0,435860.0,,1472.0,3398.0,,,,,20957.0,A,2020-07-10 23:59:00,2020-07-10T23:59:00Z,961.0,3398.0,492345.0,69920.0,422425.0,56485.0,950.0,11.0,1949,2469,492508,4418,492508,10,0,,56648.0,961.0,28857.12023,5084127,5.0841,383.35,485.6291,868.9791,1.9669,0.0
SC,South Carolina,2020-07-13,58168.0,448933.0,,1488.0,3398.0,,,,,20957.0,A,2020-07-12 23:59:00,2020-07-12T23:59:00Z,972.0,3398.0,506936.0,72738.0,434198.0,58003.0,961.0,11.0,1520,13073,507101,14593,507101,11,0,,58168.0,972.0,28857.12023,5084127,5.0841,298.9697,2571.3362,2870.306,2.1636,0.0
SC,South Carolina,2020-07-14,60389.0,457092.0,,1550.0,3744.0,,,,,23849.0,A,2020-07-13 23:59:00,2020-07-13T23:59:00Z,993.0,3744.0,517312.0,75115.0,442197.0,60220.0,984.0,9.0,2221,8159,517481,10380,517481,21,346,,60389.0,993.0,28857.12023,5084127,5.0841,436.8498,1604.7986,2041.6484,4.1305,68.0549
SC,South Carolina,2020-07-15,62245.0,463738.0,,1560.0,3744.0,,,,,23849.0,A,2020-07-14 23:59:00,2020-07-14T23:59:00Z,998.0,3744.0,525983.0,77107.0,448876.0,62071.0,984.0,14.0,1856,6646,525983,8502,525983,5,0,,62245.0,998.0,28857.12023,5084127,5.0841,365.0578,1307.2057,1672.2635,0.9835,0.0
SC,South Carolina,2020-07-16,64083.0,475881.0,,1578.0,3744.0,,,,,23849.0,A,2020-07-15 23:59:00,2020-07-15T23:59:00Z,1070.0,3744.0,539761.0,80112.0,459649.0,63880.0,1053.0,17.0,1838,12143,539964,13981,539964,72,0,,64083.0,1070.0,28857.12023,5084127,5.0841,361.5173,2388.414,2749.9313,14.1617,0.0
SC,South Carolina,2020-07-17,66060.0,487315.0,,1593.0,4182.0,,,,,23849.0,A,2020-07-16 23:59:00,2020-07-16T23:59:00Z,1096.0,4182.0,553172.0,82636.0,470536.0,65857.0,1078.0,18.0,1977,11434,553375,13411,553375,26,438,,66060.0,1096.0,28857.12023,5084127,5.0841,388.8573,2248.9603,2637.8177,5.114,86.1505
SC,South Carolina,2020-07-18,67612.0,494381.0,,1593.0,4182.0,,,,,23849.0,A,2020-07-17 23:59:00,2020-07-17T23:59:00Z,1135.0,4182.0,561777.0,84547.0,477230.0,67396.0,1117.0,18.0,1552,7066,561993,8618,561993,39,0,,67612.0,1135.0,28857.12023,5084127,5.0841,305.2638,1389.8158,1695.0796,7.6709,0.0
SC,South Carolina,2020-07-19,69986.0,507400.0,,1593.0,4182.0,,,,,22553.0,A,2020-07-18 23:59:00,2020-07-18T23:59:00Z,1155.0,4182.0,577165.0,87357.0,489808.0,69765.0,1138.0,17.0,2374,13019,577386,15393,577386,20,0,,69986.0,1155.0,28857.12023,5084127,5.0841,466.9435,2560.7149,3027.6584,3.9338,0.0
SC,South Carolina,2020-07-20,71445.0,516871.0,,1593.0,4182.0,,,,,22553.0,A,2020-07-19 23:59:00,2020-07-19T23:59:00Z,1164.0,4182.0,588084.0,89107.0,498977.0,71213.0,1147.0,17.0,1459,9471,588316,10930,588316,9,0,,71445.0,1164.0,28857.12023,5084127,5.0841,286.9716,1862.8567,2149.8283,1.7702,0.0
