state_initial,state,date,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,positiveIncrease,negativeIncrease,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,grade,nyt_cases,nyt_deaths
FL,Florida,2020-04-15 00:00:00,22511.0,190998.0,1335.0,,3344.0,,,,,,A,2020-04-15 13:50:00,2020-04-15T13:50:00Z,609.0,3344.0,,,,,,,1144,9185,213509,10329,213509,72,284,,22526.0,613.0
FL,Florida,2020-04-16 00:00:00,22897.0,196351.0,1325.0,,3460.0,,,,,,A,2020-04-16 16:39:00,2020-04-16T16:39:00Z,646.0,3460.0,,,,,,,386,5353,219248,5739,219248,37,116,,23332.0,667.0
FL,Florida,2020-04-17 00:00:00,24119.0,210718.0,1285.0,,3665.0,,,,,,A,2020-04-17 16:21:00,2020-04-17T16:21:00Z,699.0,3665.0,,,,,,,1222,14367,234837,15589,234837,53,205,,24745.0,725.0
FL,Florida,2020-04-18 00:00:00,25269.0,221258.0,0.0,,3842.0,,,,,,A,2020-04-18 09:24:00,2020-04-18T09:24:00Z,754.0,3842.0,,,,,,,1150,10540,246527,11690,246527,55,177,,25484.0,747.0
FL,Florida,2020-04-19 00:00:00,25996.0,230083.0,1179.0,,3930.0,,,,,,A,2020-04-19 16:12:00,2020-04-19T16:12:00Z,781.0,3930.0,,,,,,,727,8825,256079,9552,256079,27,88,,26306.0,773.0
FL,Florida,2020-04-20 00:00:00,26660.0,239565.0,1104.0,,4010.0,,,,,,A,2020-04-20 09:28:00,2020-04-20T09:28:00Z,806.0,4010.0,,,,,,,664,9482,266225,10146,266225,25,80,,27050.0,822.0
FL,Florida,2020-04-21 00:00:00,27495.0,249564.0,1203.0,,4235.0,,,,,,A,2020-04-21 16:19:00,2020-04-21T16:19:00Z,856.0,4235.0,,,,,,,835,9999,277059,10834,277059,50,225,,27861.0,866.0
FL,Florida,2020-04-22 00:00:00,28309.0,260318.0,1258.0,,4469.0,,,,,,A,2020-04-22 11:17:00,2020-04-22T11:17:00Z,910.0,4469.0,,,,,,,814,10754,288627,11568,288627,54,234,,28301.0,926.0
FL,Florida,2020-04-23 00:00:00,28832.0,267876.0,1301.0,,4693.0,,,,,,A,2020-04-23 18:27:00,2020-04-23T18:27:00Z,979.0,4693.0,,,,,,,523,7558,296708,8081,296708,69,224,,29640.0,986.0
FL,Florida,2020-04-24 00:00:00,30174.0,286785.0,1287.0,,4888.0,,,,,,A,2020-04-24 16:39:00,2020-04-24T16:39:00Z,1031.0,4888.0,,,,,,,1342,18909,316959,20251,316959,52,195,,30525.0,1045.0
FL,Florida,2020-04-25 00:00:00,30839.0,302260.0,1292.0,,5045.0,,,,,,C,2020-04-25 09:36:00,2020-04-25T09:36:00Z,1075.0,5045.0,,,,,,,665,15475,333099,16140,333099,44,157,,30831.0,1054.0
FL,Florida,2020-04-26 00:00:00,31528.0,313085.0,1183.0,,5155.0,,,,,,C,2020-04-26 09:32:00,2020-04-26T09:32:00Z,1094.0,5155.0,,,,,,,689,10825,344613,11514,344613,19,110,,31520.0,1073.0
FL,Florida,2020-04-27 00:00:00,32138.0,324325.0,1099.0,,5211.0,,,,,,C,2020-04-27 09:24:00,2020-04-27T09:24:00Z,1101.0,5211.0,,,,,,,610,11240,356463,11850,356463,7,56,,32130.0,1087.0
FL,Florida,2020-04-28 00:00:00,32846.0,334029.0,1216.0,,5266.0,,,,,,C,2020-04-28 09:36:00,2020-04-28T09:36:00Z,1154.0,5266.0,,,,,,,708,9704,366875,10412,366875,53,55,,32838.0,1170.0
FL,Florida,2020-04-29 00:00:00,33193.0,340295.0,1252.0,,5624.0,,,,,,C,2020-04-29 09:51:00,2020-04-29T09:51:00Z,1240.0,5624.0,,,,33193.0,,,347,6266,373488,6613,373488,86,358,,33185.0,1216.0
FL,Florida,2020-04-30 00:00:00,33690.0,348715.0,1187.0,,5795.0,,,,,,C,2020-04-30 09:44:00,2020-04-30T09:44:00Z,1290.0,5795.0,,,,33690.0,,,497,8420,382405,8917,382405,50,171,,33683.0,1267.0
FL,Florida,2020-05-01 00:00:00,34728.0,367971.0,,,5795.0,,,,,,C,2020-05-01 14:32:00,2020-05-01T14:32:00Z,1314.0,5795.0,,,,34728.0,,,1038,19256,402699,20294,402699,24,0,,34720.0,1313.0
FL,Florida,2020-05-02 00:00:00,35463.0,380549.0,,,5945.0,,,,,,C,2020-05-02 10:14:00,2020-05-02T10:14:00Z,1388.0,5945.0,,,,35463.0,,,735,12578,416012,13313,416012,74,150,,35455.0,1363.0
FL,Florida,2020-05-03 00:00:00,36078.0,392111.0,1226.0,,6244.0,,,,,,C,2020-05-02 10:14:00,2020-05-02T10:14:00Z,1403.0,6244.0,,,,36078.0,,,615,11562,428189,12177,428189,15,299,,36070.0,1378.0
FL,Florida,2020-05-04 00:00:00,36897.0,407373.0,1181.0,,6329.0,,,,,,C,2020-05-04 09:12:00,2020-05-04T09:12:00Z,1423.0,6329.0,,,,36897.0,,,819,15262,444270,16081,444270,20,85,,36889.0,1398.0
FL,Florida,2020-05-05 00:00:00,37439.0,428252.0,1265.0,,6546.0,,,,,,C,2020-05-05 10:31:00,2020-05-05T10:31:00Z,1536.0,6546.0,,,,37439.0,,,542,20879,465691,21421,465691,113,217,,37431.0,1470.0
FL,Florida,2020-05-06 00:00:00,38002.0,442049.0,1351.0,,6776.0,,,,,,C,2020-05-06 09:45:00,2020-05-06T09:45:00Z,1605.0,6776.0,,,,38002.0,,,563,13797,480051,14360,480051,69,230,,37994.0,1538.0
FL,Florida,2020-05-07 00:00:00,38828.0,454122.0,1499.0,,6990.0,,,,,,C,2020-05-07 14:40:00,2020-05-07T14:40:00Z,1667.0,6990.0,,,,38828.0,,,826,12073,492950,12899,492950,62,214,,38820.0,1599.0
FL,Florida,2020-05-08 00:00:00,39199.0,474142.0,1433.0,,7157.0,,,,,,C,2020-05-08 10:10:00,2020-05-08T10:10:00Z,1738.0,7157.0,,,,39199.0,,,371,20020,513341,20391,513341,71,167,,39191.0,1668.0
FL,Florida,2020-05-09 00:00:00,40001.0,487730.0,1452.0,,7325.0,,,,,,B,2020-05-09 10:39:00,2020-05-09T10:39:00Z,1785.0,7325.0,,,,40001.0,,,802,13588,527731,14390,527731,47,168,,39993.0,1714.0
FL,Florida,2020-05-10 00:00:00,40596.0,498352.0,1265.0,,7404.0,,,,,,B,2020-05-10 11:52:00,2020-05-10T11:52:00Z,1791.0,7404.0,,,,40596.0,,,595,10622,538948,11217,538948,6,79,,40588.0,1720.0
FL,Florida,2020-05-11 00:00:00,40982.0,520075.0,1080.0,,7458.0,,,,,,B,2020-05-11 09:31:00,2020-05-11T09:31:00Z,1805.0,7458.0,,,,40982.0,,,386,21723,561057,22109,561057,14,54,,40974.0,1734.0
FL,Florida,2020-05-12 00:00:00,41923.0,537681.0,1064.0,,7654.0,,,,,,A+,2020-05-12 09:28:00,2020-05-12T09:28:00Z,1849.0,7654.0,,,,41923.0,1849.0,,941,17606,579604,18547,579604,44,196,,41915.0,1778.0
FL,Florida,2020-05-13 00:00:00,42402.0,552361.0,1191.0,,7835.0,,,,,,A+,2020-05-13 09:43:00,2020-05-13T09:43:00Z,1898.0,7835.0,,,,42402.0,1898.0,,479,14680,594763,15159,594763,49,181,,42394.0,1826.0
FL,Florida,2020-05-14 00:00:00,43210.0,565627.0,1228.0,,7993.0,,,,,,A+,2020-05-14 12:33:00,2020-05-14T12:33:00Z,1948.0,7993.0,,,,43210.0,1948.0,,808,13266,608837,14074,608837,50,158,,43202.0,1874.0
FL,Florida,2020-05-15 00:00:00,43210.0,565627.0,1228.0,,7993.0,,,,,,A+,2020-05-14 12:33:00,2020-05-14T12:33:00Z,1991.0,7993.0,,,,43210.0,1991.0,,0,0,608837,0,608837,43,0,,44130.0,1916.0
FL,Florida,2020-05-16 00:00:00,44811.0,585236.0,1676.0,,8393.0,,,,,,A+,2020-05-16 10:02:00,2020-05-16T10:02:00Z,2040.0,8393.0,,,,44811.0,2040.0,,1601,19609,630047,21210,630047,49,400,,44803.0,1963.0
FL,Florida,2020-05-17 00:00:00,45588.0,606204.0,1479.0,,8478.0,,,,,,A+,2020-05-17 10:08:00,2020-05-17T10:08:00Z,2049.0,8478.0,653081.0,60938.0,683219.0,45588.0,2049.0,,777,20968,651792,21745,651792,9,85,,45580.0,1972.0
FL,Florida,2020-05-18 00:00:00,46442.0,629970.0,1346.0,,8553.0,,,,,,A+,2020-05-18 09:28:00,2020-05-18T09:28:00Z,2073.0,8553.0,746124.0,60938.0,683219.0,46442.0,2073.0,,854,23766,676412,24620,676412,24,75,,46434.0,1996.0
FL,Florida,2020-05-19 00:00:00,46944.0,668911.0,1369.0,,8744.0,,,,,,A+,2020-05-19 10:31:00,2020-05-19T10:31:00Z,2129.0,8744.0,819927.0,63148.0,754767.0,46442.0,2129.0,,502,38941,715855,39443,715855,56,191,,46936.0,2051.0
FL,Florida,2020-05-20 00:00:00,47471.0,723877.0,1357.0,,8934.0,,,,,,A+,2020-05-20 09:42:00,2020-05-20T09:42:00Z,2173.0,8934.0,887380.0,64172.0,821168.0,47471.0,2173.0,,527,54966,771348,55493,771348,44,190,,47463.0,2095.0
FL,Florida,2020-05-21 00:00:00,48675.0,765254.0,1471.0,,9200.0,,,,,,A,2020-05-21 10:09:00,2020-05-21T10:09:00Z,2222.0,9200.0,940758.0,66424.0,871876.0,48675.0,2222.0,,1204,41377,813929,42581,813929,49,266,,48667.0,2143.0
FL,Florida,2020-05-22 00:00:00,49451.0,786045.0,1487.0,,9372.0,,,,,,A,2020-05-22 09:39:00,2020-05-22T09:39:00Z,2268.0,9372.0,940758.0,66424.0,871876.0,49451.0,2268.0,,776,20791,835496,21567,835496,46,172,,49443.0,2189.0
FL,Florida,2020-05-23 00:00:00,50127.0,806310.0,1563.0,,9567.0,,,,,,A,2020-05-23 10:00:00,2020-05-23T10:00:00Z,2312.0,9567.0,990300.0,68322.0,919519.0,50127.0,2312.0,,676,20265,856437,20941,856437,44,195,,50119.0,2232.0
FL,Florida,2020-05-24 00:00:00,50867.0,820368.0,1337.0,,9638.0,,,,,,A,2020-05-24 10:04:00,2020-05-24T10:04:00Z,2316.0,9638.0,1008670.0,69459.0,936730.0,50867.0,2316.0,,740,14058,871235,14798,871235,4,71,,50859.0,2236.0
FL,Florida,2020-05-25 00:00:00,51746.0,856489.0,988.0,,9681.0,,,,,,A,2020-05-25 10:04:00,2020-05-25T10:04:00Z,2331.0,9681.0,1050247.0,70360.0,977392.0,51746.0,2331.0,,879,36121,908235,37000,908235,15,43,,51738.0,2251.0
FL,Florida,2020-05-26 00:00:00,52255.0,870969.0,901.0,,9740.0,,,,,,A,2020-05-26 11:01:00,2020-05-26T11:01:00Z,2338.0,9740.0,1068679.0,71039.0,995118.0,52255.0,2338.0,,509,14480,923224,14989,923224,7,59,,52247.0,2258.0
FL,Florida,2020-05-27 00:00:00,52634.0,880937.0,955.0,,9899.0,,,,,,A,2020-05-27 10:13:00,2020-05-27T10:13:00Z,2400.0,9899.0,1081512.0,71569.0,1007406.0,52634.0,2400.0,,379,9968,933571,10347,933571,62,159,,52626.0,2318.0
FL,Florida,2020-05-28 00:00:00,53285.0,898331.0,1158.0,,10056.0,,,,,,A,2020-05-28 11:06:00,2020-05-28T11:06:00Z,2446.0,10056.0,1081512.0,71569.0,1007406.0,53285.0,2446.0,,651,17394,951616,18045,951616,46,157,,53277.0,2363.0
FL,Florida,2020-05-29 00:00:00,54497.0,928742.0,1308.0,,10243.0,,,,,,A,2020-05-29 11:00:00,2020-05-29T11:00:00Z,2495.0,10243.0,1103658.0,72521.0,1028579.0,53285.0,2495.0,,1212,30411,983239,31623,983239,49,187,,54489.0,2412.0
FL,Florida,2020-05-30 00:00:00,55424.0,939544.0,0.0,,10375.0,,,,,,A,2020-05-30 11:24:00,2020-05-30T11:24:00Z,2530.0,10375.0,1155650.0,75508.0,1077549.0,55424.0,2530.0,,927,10802,994968,11729,994968,35,132,,55416.0,2446.0
FL,Florida,2020-05-31 00:00:00,56163.0,965186.0,1332.0,,10453.0,,,,,,A,2020-05-31 12:20:00,2020-05-31T12:20:00Z,2534.0,10453.0,1155650.0,75508.0,1077549.0,56163.0,2534.0,,739,25642,1021349,26381,1021349,4,78,,56155.0,2450.0
FL,Florida,2020-06-01 00:00:00,56830.0,983570.0,1160.0,,10494.0,,,,,,A,2020-06-01 09:54:00,2020-06-01T09:54:00Z,2543.0,10494.0,1210100.0,77387.0,1130070.0,56830.0,2543.0,,667,18384,1040400,19051,1040400,9,41,,56822.0,2459.0
FL,Florida,2020-06-02 00:00:00,57447.0,992305.0,1206.0,,10678.0,,,,,,A,2020-06-01 09:54:00,2020-06-01T09:54:00Z,2613.0,10678.0,1210100.0,77387.0,1130070.0,57447.0,2613.0,,617,8735,1049752,9352,1049752,70,184,,57439.0,2529.0
FL,Florida,2020-06-03 00:00:00,58764.0,1022149.0,1191.0,,10796.0,,,,,,B,2020-06-03 10:41:00,2020-06-03T10:41:00Z,2650.0,10796.0,1259176.0,79855.0,1176653.0,58764.0,2650.0,,1317,29844,1080913,31161,1080913,37,118,,58756.0,2565.0
FL,Florida,2020-06-04 00:00:00,60183.0,1046860.0,1221.0,,10923.0,,,,,,A,2020-06-04 10:06:00,2020-06-04T10:06:00Z,2691.0,10923.0,1292876.0,81817.0,1208362.0,60183.0,2691.0,,1419,24711,1107043,26130,1107043,41,127,,60175.0,2606.0
FL,Florida,2020-06-05 00:00:00,61488.0,1073452.0,1193.0,,11066.0,,,,,,A,2020-06-05 09:55:00,2020-06-05T09:55:00Z,2745.0,11066.0,1327264.0,83619.0,1240903.0,61488.0,2745.0,,1305,26592,1134940,27897,1134940,54,143,,61480.0,2659.0
FL,Florida,2020-06-06 00:00:00,62758.0,1111427.0,1265.0,,11163.0,,,,,,A,2020-06-06 10:00:00,2020-06-06T10:00:00Z,2773.0,11163.0,1372933.0,85372.0,1284797.0,62758.0,2773.0,,1270,37975,1174185,39245,1174185,28,97,,62750.0,2687.0
FL,Florida,2020-06-07 00:00:00,63938.0,1152220.0,1161.0,,11215.0,,,,,,A,2020-06-07 09:59:00,2020-06-07T09:59:00Z,2786.0,11215.0,1422347.0,86827.0,1332711.0,63938.0,2786.0,,1180,40793,1216158,41973,1216158,13,52,,63930.0,2699.0
FL,Florida,2020-06-08 00:00:00,64904.0,1169646.0,1024.0,,11282.0,,,,,,A,2020-06-08 10:00:00,2020-06-08T10:00:00Z,2798.0,11282.0,1445259.0,88102.0,1354303.0,64904.0,2798.0,,966,17426,1234550,18392,1234550,12,67,,64896.0,2711.0
FL,Florida,2020-06-09 00:00:00,66000.0,1192305.0,1100.0,,11460.0,,,,,,A,2020-06-09 10:00:00,2020-06-09T10:00:00Z,2851.0,11460.0,1474600.0,89566.0,1382146.0,66000.0,2851.0,,1096,22659,1258305,23755,1258305,53,178,,65992.0,2764.0
FL,Florida,2020-06-10 00:00:00,67371.0,1211652.0,1134.0,,11621.0,,,,,,A,2020-06-10 10:00:00,2020-06-10T10:00:00Z,2889.0,11621.0,1501053.0,91285.0,1406853.0,67371.0,2889.0,,1371,19347,1279023,20718,1279023,38,161,,67363.0,2800.0
FL,Florida,2020-06-11 00:00:00,69069.0,1237679.0,1242.0,,11850.0,,,,,,A,2020-06-11 10:00:00,2020-06-11T10:00:00Z,2938.0,11850.0,1535825.0,93533.0,1439362.0,69069.0,2938.0,,1698,26027,1306748,27725,1306748,49,229,,69061.0,2847.0
FL,Florida,2020-06-12 00:00:00,70971.0,1264928.0,1242.0,,11986.0,,,,,,A,2020-06-12 10:00:00,2020-06-12T10:00:00Z,2967.0,11986.0,1571222.0,96007.0,1472224.0,70971.0,2967.0,,1902,27249,1335899,29151,1335899,29,136,,70963.0,2876.0
FL,Florida,2020-06-13 00:00:00,73552.0,1296861.0,1241.0,,12155.0,,,,,,A,2020-06-13 10:00:00,2020-06-13T10:00:00Z,3016.0,12155.0,1612617.0,99168.0,1510430.0,73552.0,3016.0,,2581,31933,1370413,34514,1370413,49,169,,73544.0,2924.0
FL,Florida,2020-06-14 00:00:00,75568.0,1333447.0,1184.0,,12224.0,,,,,,A,2020-06-14 10:00:00,2020-06-14T10:00:00Z,3022.0,12224.0,1658074.0,101662.0,1553385.0,75568.0,3022.0,,2016,36586,1409015,38602,1409015,6,69,,75560.0,2930.0
FL,Florida,2020-06-15 00:00:00,77326.0,1352858.0,1167.0,,12298.0,,,,,,A,2020-06-15 10:00:00,2020-06-15T10:00:00Z,3030.0,12298.0,1684379.0,103802.0,1577532.0,77326.0,3030.0,,1758,19411,1430184,21169,1430184,8,74,,77318.0,2937.0
FL,Florida,2020-06-16 00:00:00,80109.0,1380200.0,1150.0,,12489.0,,,,,,A,2020-06-16 10:00:00,2020-06-16T10:00:00Z,3085.0,12489.0,1722067.0,107506.0,1611442.0,80109.0,3085.0,,2783,27342,1460309,30125,1460309,55,191,,80101.0,2992.0
FL,Florida,2020-06-17 00:00:00,82719.0,1403040.0,1240.0,,12673.0,,,,,,A,2020-06-17 10:00:00,2020-06-17T10:00:00Z,3110.0,12673.0,1752714.0,110650.0,1638911.0,82719.0,3110.0,,2610,22840,1485759,25450,1485759,25,184,,82711.0,3017.0
FL,Florida,2020-06-18 00:00:00,85926.0,1425386.0,1457.0,,12862.0,,,,,,A,2020-06-18 10:00:00,2020-06-18T10:00:00Z,3154.0,12862.0,1783115.0,114435.0,1665500.0,85926.0,3154.0,,3207,22346,1511312,25553,1511312,44,189,,85918.0,3060.0
FL,Florida,2020-06-19 00:00:00,89748.0,1443123.0,1578.0,,13062.0,,,,,,A,2020-06-19 10:00:00,2020-06-19T10:00:00Z,3197.0,13062.0,1809654.0,118915.0,1687546.0,89748.0,3197.0,,3822,17737,1532871,21559,1532871,43,200,,89740.0,3103.0
FL,Florida,2020-06-20 00:00:00,93797.0,1467475.0,1630.0,,13227.0,,,,,,A,2020-06-20 10:00:00,2020-06-20T10:00:00Z,3237.0,13227.0,1844106.0,123815.0,1717070.0,93797.0,3237.0,,4049,24352,1561272,28401,1561272,40,165,,93789.0,3143.0
FL,Florida,2020-06-21 00:00:00,97291.0,1502005.0,1625.0,,13325.0,,,,,,A,2020-06-21 09:05:00,2020-06-21T09:05:00Z,3254.0,13325.0,1889662.0,127837.0,1758538.0,97291.0,3254.0,,3494,34530,1599296,38024,1599296,17,98,,97283.0,3160.0
FL,Florida,2020-06-22 00:00:00,100217.0,1517270.0,1546.0,,13407.0,,,,,,A,2020-06-22 10:00:00,2020-06-22T10:00:00Z,3266.0,13407.0,1911676.0,131152.0,1777209.0,100217.0,3266.0,,2926,15265,1617487,18191,1617487,12,82,,100209.0,3172.0
FL,Florida,2020-06-23 00:00:00,103503.0,1537249.0,1425.0,,13614.0,,,,,,A,2020-06-22 23:59:00,2020-06-22T23:59:00Z,3333.0,13614.0,1944730.0,135955.0,1805379.0,103503.0,3333.0,,3286,19979,1640752,23265,1640752,67,207,,103495.0,3237.0
FL,Florida,2020-06-24 00:00:00,109014.0,1559328.0,1535.0,,13865.0,,,,,,A,2020-06-23 23:59:00,2020-06-23T23:59:00Z,3377.0,13865.0,1978757.0,142315.0,1833006.0,109014.0,3377.0,,5511,22079,1668342,27590,1668342,44,251,,109006.0,3280.0
FL,Florida,2020-06-25 00:00:00,114018.0,1606626.0,1675.0,,14068.0,,,,,,A,2020-06-24 23:59:00,2020-06-24T23:59:00Z,3423.0,14068.0,2037374.0,148081.0,1885749.0,114018.0,3423.0,,5004,47298,1720644,52302,1720644,46,203,,114010.0,3326.0
FL,Florida,2020-06-26 00:00:00,122960.0,1645925.0,1752.0,,14281.0,,,,,,A,2020-06-25 23:59:00,2020-06-25T23:59:00Z,3464.0,14281.0,2107048.0,159793.0,1943604.0,122960.0,3464.0,,8942,39299,1768885,48241,1768885,41,213,,122952.0,3365.0
FL,Florida,2020-06-27 00:00:00,132545.0,1696980.0,1731.0,,14432.0,,,,,,A,2020-06-26 23:59:00,2020-06-26T23:59:00Z,3489.0,14432.0,2186400.0,171768.0,2010839.0,132545.0,3489.0,,9585,51055,1829525,60640,1829525,25,151,,132537.0,3389.0
FL,Florida,2020-06-28 00:00:00,141075.0,1740822.0,1726.0,,14540.0,,,,,,A,2020-06-27 23:59:00,2020-06-27T23:59:00Z,3518.0,14540.0,2256314.0,182100.0,2070179.0,141075.0,3518.0,,8530,43842,1881897,52372,1881897,29,108,,141067.0,3418.0
FL,Florida,2020-06-29 00:00:00,146341.0,1766402.0,1744.0,,14651.0,,,,,,A,2020-06-28 23:59:00,2020-06-28T23:59:00Z,3546.0,14651.0,2299430.0,189183.0,2106109.0,146341.0,3546.0,,5266,25580,1912743,30846,1912743,28,111,,146333.0,3446.0
FL,Florida,2020-06-30 00:00:00,152434.0,1792561.0,1904.0,,14879.0,,,,,,A,2020-06-29 23:59:00,2020-06-29T23:59:00Z,3604.0,14879.0,2337165.0,195894.0,2136944.0,152434.0,3604.0,,6093,26159,1944995,32252,1944995,58,228,,152426.0,3504.0
FL,Florida,2020-07-01 00:00:00,158997.0,1821357.0,2094.0,,15125.0,,,,,,A,2020-06-30 23:59:00,2020-06-30T23:59:00Z,3650.0,15125.0,2380131.0,203480.0,2172217.0,158997.0,3650.0,,6563,28796,1980354,35359,1980354,46,246,,158989.0,3549.0
FL,Florida,2020-07-02 00:00:00,169106.0,1863077.0,1683.0,,15454.0,,,,,,A,2020-07-01 23:59:00,2020-07-01T23:59:00Z,3718.0,15454.0,2449162.0,216375.0,2228207.0,169106.0,3718.0,,10109,41720,2032183,51829,2032183,68,329,,169098.0,3616.0
FL,Florida,2020-07-03 00:00:00,178594.0,1902766.0,1717.0,,15795.0,,,,,,A,2020-07-02 23:59:00,2020-07-02T23:59:00Z,3785.0,15795.0,2513115.0,228506.0,2279841.0,178594.0,3785.0,,9488,39689,2081360,49177,2081360,67,341,,178586.0,3683.0
FL,Florida,2020-07-04 00:00:00,190052.0,1956445.0,1672.0,,16040.0,,,,,,A,2020-07-03 23:59:00,2020-07-03T23:59:00Z,3803.0,16040.0,2595006.0,242571.0,2347444.0,190052.0,3803.0,,11458,53679,2146497,65137,2146497,18,245,,190044.0,3701.0
FL,Florida,2020-07-05 00:00:00,200111.0,2000088.0,1508.0,,16201.0,,,,,,A,2020-07-04 23:59:00,2020-07-04T23:59:00Z,3832.0,16201.0,2662423.0,254652.0,2402605.0,200111.0,3832.0,,10059,43643,2200199,53702,2200199,29,161,,200103.0,3730.0
FL,Florida,2020-07-06 00:00:00,206447.0,2027493.0,1516.0,,16352.0,,,,,,A,2020-07-05 23:59:00,2020-07-05T23:59:00Z,3880.0,16352.0,2706077.0,262521.0,2438200.0,206447.0,3880.0,,6336,27405,2233940,33741,2233940,48,151,,206439.0,3777.0
FL,Florida,2020-07-07 00:00:00,213794.0,2055400.0,1604.0,,16733.0,,,,,,A,2020-07-06 23:59:00,2020-07-06T23:59:00Z,3943.0,16733.0,2735238.0,268024.0,2461715.0,213794.0,3943.0,,7347,27907,2269194,35254,2269194,63,381,,213786.0,3840.0
FL,Florida,2020-07-08 00:00:00,223783.0,2096424.0,1773.0,,17068.0,,,,,,A,2020-07-07 23:59:00,2020-07-07T23:59:00Z,3991.0,17068.0,2806420.0,280774.0,2519880.0,223783.0,3991.0,,9989,41024,2320207,51013,2320207,48,335,,223775.0,3888.0
FL,Florida,2020-07-09 00:00:00,232718.0,2124680.0,1896.0,,17479.0,,,,,,A,2020-07-08 23:59:00,2020-07-08T23:59:00Z,4111.0,17479.0,2855852.0,291210.0,2558651.0,232718.0,4111.0,,8935,28256,2357398,37191,2357398,120,411,,232710.0,4008.0
FL,Florida,2020-07-10 00:00:00,244151.0,2177476.0,1911.0,6974.0,17916.0,,,,,,A,2020-07-09 23:59:00,2020-07-09T23:59:00Z,4203.0,17916.0,2945253.0,305374.0,2633526.0,244151.0,4203.0,,11433,52796,2421627,64229,2421627,92,437,,244143.0,4101.0
FL,Florida,2020-07-11 00:00:00,254511.0,2220788.0,2040.0,7186.0,18341.0,,,,,,A,2020-07-11 09:25:00,2020-07-11T09:25:00Z,4301.0,18341.0,3029149.0,318664.0,2703554.0,254511.0,4301.0,,10360,43312,2475299,53672,2475299,98,425,,254503.0,4196.0
FL,Florida,2020-07-12 00:00:00,269811.0,2304196.0,2096.0,7542.0,18590.0,,,,,,A,2020-07-11 23:59:00,2020-07-11T23:59:00Z,4346.0,18590.0,3165354.0,337795.0,2819784.0,269811.0,4346.0,,15300,83408,2574007,98708,2574007,45,249,,269803.0,4241.0
FL,Florida,2020-07-13 00:00:00,282435.0,2357139.0,1995.0,8051.0,18817.0,,,,,,A,2020-07-12 23:59:00,2020-07-12T23:59:00Z,4381.0,18817.0,3268471.0,351831.0,2908137.0,282435.0,4381.0,,12624,52943,2639574,65567,2639574,35,227,,282427.0,4276.0
FL,Florida,2020-07-14 00:00:00,291629.0,2393614.0,387.0,8354.0,19201.0,,,,,,A,2020-07-12 23:59:00,2020-07-12T23:59:00Z,4514.0,19201.0,3330418.0,363828.0,2957751.0,291629.0,4514.0,,9194,36475,2685243,45669,2685243,133,384,,291621.0,4408.0
FL,Florida,2020-07-15 00:00:00,301810.0,2434143.0,2189.0,8217.0,19659.0,,,,,,A,2020-07-14 23:59:00,2020-07-14T23:59:00Z,4626.0,19659.0,3404892.0,376345.0,3019257.0,301810.0,4626.0,,10181,40529,2735953,50710,2735953,112,458,,301802.0,4520.0
FL,Florida,2020-07-16 00:00:00,315775.0,2499843.0,2163.0,9112.0,20154.0,,,,,,A,2020-07-14 23:59:00,2020-07-14T23:59:00Z,4782.0,20154.0,3509789.0,393209.0,3106801.0,315775.0,4782.0,,13965,65700,2815618,79665,2815618,156,495,,315767.0,4676.0
FL,Florida,2020-07-17 00:00:00,327241.0,2553527.0,2250.0,8961.0,20526.0,,,,,,A,2020-07-16 23:59:00,2020-07-16T23:59:00Z,4912.0,20526.0,3600738.0,407133.0,3183379.0,327241.0,4912.0,,11466,53684,2880768,65150,2880768,130,372,,327233.0,4804.0
FL,Florida,2020-07-18 00:00:00,337569.0,2594419.0,2320.0,9144.0,20969.0,,,,,,A,2020-07-17 23:59:00,2020-07-17T23:59:00Z,5002.0,20969.0,3677144.0,420156.0,3246327.0,337569.0,5002.0,,10328,40892,2931988,51220,2931988,90,443,,337561.0,4894.0
FL,Florida,2020-07-19 00:00:00,350047.0,2652594.0,2406.0,9363.0,21309.0,,,,,,A,2020-07-18 23:59:00,2020-07-18T23:59:00Z,5091.0,21309.0,3775936.0,435616.0,3329053.0,350047.0,5091.0,,12478,58175,3002641,70653,3002641,89,340,,350039.0,4981.0
FL,Florida,2020-07-20 00:00:00,360394.0,2691712.0,2391.0,9489.0,21605.0,,,,,,A,2020-07-19 23:59:00,2020-07-19T23:59:00Z,5183.0,21605.0,3845270.0,448764.0,3384679.0,360394.0,5183.0,,10347,39118,3052106,49465,3052106,92,296,,360386.0,5071.0
FL,Florida,2020-07-21 00:00:00,369834.0,2729916.0,2462.0,9520.0,22123.0,,,,,,A,2020-07-20 23:59:00,2020-07-20T23:59:00Z,5319.0,22123.0,3912910.0,460918.0,3439642.0,369834.0,5319.0,,9440,38204,3099750,47644,3099750,136,518,,369826.0,5205.0
